@relation energy_consumption-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute DateTime string
@attribute Consumption numeric
@attribute Production numeric
@attribute Nuclear numeric
@attribute Wind numeric
@attribute Hydroelectric numeric
@attribute Oil_and_Gas numeric
@attribute Coal numeric
@attribute Solar numeric
@attribute Biomass numeric

@data
20/01/2021?18:00,0.928222,0.76031,0.949721,0.282341,0.58347,0.819866,0.591231,0.001759,56
20/01/2021?19:00,0.933287,0.754984,0.948603,0.252379,0.59568,0.814205,0.596103,0,57
20/01/2021?20:00,0.884212,0.716177,0.946369,0.22982,0.565156,0.792074,0.58946,0,56
20/01/2021?21:00,0.805798,0.692893,0.946369,0.23264,0.541911,0.77509,0.576174,0,57
20/01/2021?22:00,0.701886,0.662,0.947486,0.199859,0.512327,0.77509,0.58326,0,56
20/01/2021?23:00,0.607056,0.554406,0.950838,0.184702,0.367222,0.762223,0.572631,0,55
21/01/2021?0:00,0.546455,0.506316,0.953073,0.183997,0.310871,0.71333,0.580602,0,55
21/01/2021?1:00,0.508208,0.435702,0.956425,0.245682,0.222587,0.60525,0.556244,0,55
21/01/2021?2:00,0.491093,0.43205,0.953073,0.250617,0.220709,0.594442,0.554473,0,54
21/01/2021?3:00,0.473804,0.423071,0.95419,0.197744,0.227753,0.617087,0.561559,0,56
21/01/2021?4:00,0.495285,0.421854,0.956425,0.230878,0.222118,0.594442,0.54473,0,56
21/01/2021?5:00,0.523751,0.43418,0.957542,0.291505,0.215309,0.568708,0.53853,0,56
21/01/2021?6:00,0.626266,0.457617,0.955307,0.252732,0.239493,0.657231,0.534101,0,57
21/01/2021?7:00,0.772092,0.585451,0.95419,0.229115,0.460672,0.623778,0.54783,0,58
21/01/2021?8:00,0.880894,0.658195,0.953073,0.23405,0.524301,0.68245,0.570416,0.026385,58
21/01/2021?9:00,0.929969,0.686958,0.953073,0.211139,0.512796,0.777149,0.558016,0.154793,58
21/01/2021?10:00,0.90482,0.676609,0.955307,0.18717,0.50857,0.732373,0.54783,0.265611,57
21/01/2021?11:00,0.885959,0.649825,0.953073,0.157913,0.480629,0.689141,0.555802,0.349164,57
21/01/2021?12:00,0.850681,0.640085,0.95419,0.12901,0.496595,0.592383,0.582817,0.413369,57
21/01/2021?13:00,0.828502,0.61954,0.953073,0.111738,0.493308,0.580031,0.569088,0.401055,57
21/01/2021?14:00,0.793573,0.595191,0.955307,0.126542,0.473351,0.575914,0.562002,0.316623,57
21/01/2021?15:00,0.7927,0.593974,0.956425,0.163906,0.477107,0.586207,0.565545,0.17854,56
21/01/2021?16:00,0.799686,0.61254,0.938547,0.205146,0.48509,0.626866,0.582817,0.061566,57
21/01/2021?17:00,0.864303,0.642064,0.900559,0.260134,0.496595,0.670612,0.58636,0,59
21/01/2021?18:00,0.894342,0.699589,0.915084,0.304195,0.529702,0.737005,0.573516,0,59
21/01/2021?19:00,0.894342,0.71709,0.953073,0.329573,0.529467,0.744725,0.571745,0,57
21/01/2021?20:00,0.865176,0.697306,0.947486,0.311244,0.510448,0.750901,0.571745,0,54
21/01/2021?21:00,0.772791,0.668239,0.950838,0.298907,0.495656,0.698405,0.573516,0,55
21/01/2021?22:00,0.662417,0.628519,0.955307,0.276701,0.453862,0.676788,0.580602,0,57
21/01/2021?23:00,0.578065,0.556536,0.953073,0.262954,0.319324,0.751415,0.579717,0,56
22/01/2021?0:00,0.531785,0.484553,0.951955,0.280931,0.234327,0.684508,0.565988,0,56
22/01/2021?1:00,0.485505,0.429311,0.955307,0.316532,0.206856,0.584663,0.4969,0,55
22/01/2021?2:00,0.467342,0.427789,0.956425,0.35742,0.198403,0.601132,0.443313,0,54
22/01/2021?3:00,0.465072,0.429463,0.958659,0.384914,0.180559,0.617602,0.430912,0,55
22/01/2021?4:00,0.472581,0.422767,0.95419,0.334508,0.191829,0.631498,0.444198,0,55
22/01/2021?5:00,0.511526,0.424289,0.95419,0.313712,0.206621,0.633556,0.444641,0,56
22/01/2021?6:00,0.593783,0.427789,0.955307,0.3049,0.229162,0.616058,0.437555,0,56
22/01/2021?7:00,0.74153,0.583777,0.957542,0.3049,0.412538,0.644364,0.518158,0,60
22/01/2021?8:00,0.850332,0.651499,0.953073,0.317941,0.462785,0.737519,0.5124,0.025506,61
22/01/2021?9:00,0.896961,0.664891,0.922905,0.277758,0.476403,0.797221,0.500886,0.095866,61
22/01/2021?10:00,0.896961,0.652108,0.919553,0.270356,0.451045,0.768914,0.497343,0.190853,64
22/01/2021?11:00,0.872511,0.658499,0.947486,0.260839,0.47382,0.717447,0.4969,0.230431,70
22/01/2021?12:00,0.842124,0.63765,0.946369,0.204441,0.472646,0.72105,0.494686,0.25066,73
22/01/2021?13:00,0.847014,0.626236,0.938547,0.193867,0.447053,0.718991,0.509743,0.284081,75
22/01/2021?14:00,0.819944,0.613453,0.928492,0.210081,0.444705,0.699949,0.507972,0.222515,75
22/01/2021?15:00,0.79043,0.60767,0.948603,0.256609,0.437192,0.678332,0.5,0.138083,75
22/01/2021?16:00,0.793399,0.621367,0.924022,0.305252,0.439775,0.700463,0.514172,0.040457,75
22/01/2021?17:00,0.847014,0.644955,0.907263,0.350723,0.457854,0.715903,0.505757,0,74
22/01/2021?18:00,0.881243,0.696241,0.946369,0.3546,0.493073,0.777149,0.5155,0,72
22/01/2021?19:00,0.843695,0.684219,0.946369,0.406768,0.47382,0.723623,0.5,0,72
22/01/2021?20:00,0.822913,0.678436,0.947486,0.409588,0.480864,0.669068,0.511072,0,71
22/01/2021?21:00,0.730178,0.634911,0.960894,0.417342,0.435548,0.616572,0.499114,0,72
22/01/2021?22:00,0.64146,0.609648,0.960894,0.40712,0.430148,0.624292,0.442427,0,72
22/01/2021?23:00,0.550821,0.523056,0.960894,0.410293,0.29514,0.62841,0.437998,0,72
23/01/2021?0:00,0.497555,0.456856,0.814525,0.362002,0.242076,0.649511,0.447741,0,68
23/01/2021?1:00,0.451799,0.457008,0.487151,0.365527,0.284809,0.685538,0.461913,0,68
23/01/2021?2:00,0.437653,0.416984,0.176536,0.359535,0.280817,0.651055,0.513729,0,66
23/01/2021?3:00,0.426126,0.40694,0.147486,0.344025,0.282461,0.64282,0.519486,0,67
23/01/2021?4:00,0.428048,0.405266,0.151955,0.352485,0.281991,0.639732,0.505757,0,67
23/01/2021?5:00,0.435557,0.394156,0.153073,0.34191,0.279878,0.624292,0.5,0,74
23/01/2021?6:00,0.476423,0.394308,0.153073,0.329221,0.279878,0.633042,0.5093,0,73
23/01/2021?7:00,0.542787,0.462335,0.156425,0.321466,0.348673,0.702007,0.525686,0,75
23/01/2021?8:00,0.622075,0.49475,0.158659,0.340501,0.374971,0.719506,0.518601,0.022867,77
23/01/2021?9:00,0.694377,0.521991,0.155307,0.310892,0.389528,0.763767,0.533658,0.095866,76
23/01/2021?10:00,0.712365,0.535078,0.157542,0.278463,0.401268,0.769943,0.532772,0.200528,75
23/01/2021?11:00,0.699441,0.529143,0.15419,0.270356,0.399624,0.745239,0.522586,0.257696,75
23/01/2021?12:00,0.681453,0.549231,0.15419,0.241452,0.41606,0.780237,0.542516,0.281442,78
23/01/2021?13:00,0.660147,0.549384,0.153073,0.282693,0.415825,0.749871,0.527015,0.265611,77
23/01/2021?14:00,0.615613,0.538883,0.15419,0.34755,0.380606,0.737005,0.519043,0.211961,76
23/01/2021?15:00,0.612819,0.540405,0.151955,0.368699,0.384832,0.741637,0.527458,0.129288,76
23/01/2021?16:00,0.630108,0.555167,0.153073,0.501586,0.362526,0.724653,0.511072,0.028144,76
23/01/2021?17:00,0.724415,0.609344,0.155307,0.604159,0.385771,0.723109,0.511072,0,76
23/01/2021?18:00,0.76336,0.676001,0.155307,0.684173,0.423104,0.748842,0.5124,0,75
23/01/2021?19:00,0.750262,0.69061,0.155307,0.800141,0.435783,0.613999,0.501329,0,73
23/01/2021?20:00,0.711142,0.695176,0.153073,0.851604,0.426861,0.610911,0.469885,0,75
23/01/2021?21:00,0.636919,0.687414,0.15419,0.898484,0.39939,0.616572,0.434898,0,76
23/01/2021?22:00,0.553615,0.68224,0.155307,0.942897,0.367927,0.610911,0.428698,0,74
23/01/2021?23:00,0.493364,0.681631,0.156425,0.958759,0.33529,0.641791,0.441984,0,73
24/01/2021?0:00,0.429794,0.661695,0.155307,0.94184,0.311341,0.62738,0.463242,0,73
24/01/2021?1:00,0.380545,0.581342,0.150838,0.916461,0.266025,0.514153,0.44597,0,71
24/01/2021?2:00,0.360112,0.554558,0.155307,0.886147,0.268842,0.474009,0.434898,0,70
24/01/2021?3:00,0.346839,0.553188,0.153073,0.88086,0.272599,0.474524,0.431355,0,67
24/01/2021?4:00,0.349808,0.542535,0.15419,0.903772,0.25452,0.458569,0.418512,0,69
24/01/2021?5:00,0.361334,0.5296,0.153073,0.919281,0.218596,0.471436,0.417626,0,70
24/01/2021?6:00,0.382815,0.565363,0.15419,0.905886,0.24865,0.530108,0.431798,0,70
24/01/2021?7:00,0.418093,0.610105,0.15419,0.899894,0.293261,0.59753,0.426041,0,72
24/01/2021?8:00,0.465596,0.640998,0.153073,0.896722,0.320967,0.60525,0.45527,0.013193,72
24/01/2021?9:00,0.498254,0.653021,0.153073,0.843144,0.330829,0.594442,0.501329,0.102902,73
24/01/2021?10:00,0.517639,0.64602,0.15419,0.789919,0.338342,0.579002,0.474314,0.248021,73
24/01/2021?11:00,0.505414,0.617258,0.155307,0.677124,0.353839,0.584663,0.443756,0.356201,71
24/01/2021?12:00,0.494411,0.587582,0.153073,0.553754,0.37051,0.599588,0.423826,0.444151,73
24/01/2021?13:00,0.465072,0.544362,0.15419,0.381036,0.385302,0.688111,0.423826,0.419525,72
24/01/2021?14:00,0.446385,0.49475,0.153073,0.273176,0.370979,0.711271,0.44907,0.370273,67
24/01/2021?15:00,0.449703,0.467509,0.151955,0.252027,0.37004,0.716933,0.464128,0.228672,69
24/01/2021?16:00,0.471533,0.457008,0.153073,0.326754,0.365579,0.715903,0.440213,0.044855,71
24/01/2021?17:00,0.572651,0.48851,0.155307,0.331336,0.411834,0.746269,0.434455,0,71
24/01/2021?18:00,0.629235,0.545123,0.15419,0.40007,0.410895,0.771487,0.4938,0,71
24/01/2021?19:00,0.628187,0.549688,0.148603,0.448713,0.453862,0.700463,0.428698,0,70
24/01/2021?20:00,0.607754,0.539035,0.151955,0.46105,0.442592,0.678332,0.421169,0,70
24/01/2021?21:00,0.538945,0.506163,0.151955,0.445894,0.426391,0.617602,0.426926,0,70
24/01/2021?22:00,0.487251,0.522295,0.153073,0.41981,0.422869,0.696346,0.445084,0,71
24/01/2021?23:00,0.428571,0.513773,0.149721,0.501234,0.379667,0.668039,0.426041,0,69
25/01/2021?0:00,0.377227,0.526708,0.153073,0.672894,0.31768,0.599588,0.422941,0,69
25/01/2021?1:00,0.336186,0.441029,0.15419,0.763483,0.179385,0.489964,0.414969,0,66
25/01/2021?2:00,0.325009,0.453356,0.15419,0.862883,0.138295,0.467833,0.422055,0,68
25/01/2021?3:00,0.325183,0.472226,0.153073,0.894254,0.149096,0.464745,0.420283,0,67
25/01/2021?4:00,0.336884,0.486684,0.153073,0.929151,0.153557,0.460113,0.41364,0,68
25/01/2021?5:00,0.378275,0.507381,0.15419,0.948185,0.163419,0.469892,0.422498,0,69
25/01/2021?6:00,0.494586,0.574798,0.156425,0.957349,0.25405,0.474524,0.430912,0,69
25/01/2021?7:00,0.673769,0.725917,0.155307,0.9503,0.452688,0.56665,0.425155,0,72
25/01/2021?8:00,0.787286,0.843403,0.151955,0.94466,0.542146,0.672156,0.512843,0.002639,73
25/01/2021?9:00,0.873734,0.875818,0.141899,0.937963,0.563278,0.745754,0.5093,0.01759,73
25/01/2021?10:00,0.898882,0.896211,0.116201,0.936553,0.585114,0.754503,0.515943,0.05277,70
25/01/2021?11:00,0.876877,0.893776,0.116201,0.926683,0.576192,0.755018,0.518601,0.092348,70
25/01/2021?12:00,0.885435,0.909907,0.121788,0.89214,0.584879,0.788471,0.545616,0.123131,70
25/01/2021?13:00,0.865526,0.881449,0.153073,0.865351,0.542146,0.78281,0.553587,0.154793,71
25/01/2021?14:00,0.814705,0.855882,0.150838,0.924568,0.492839,0.732373,0.518601,0.197889,72
25/01/2021?15:00,0.815229,0.849642,0.150838,0.918576,0.528058,0.653114,0.520372,0.175022,73
25/01/2021?16:00,0.791303,0.830467,0.132961,0.925273,0.516084,0.683479,0.524358,0.047493,73
25/01/2021?17:00,0.859588,0.843403,0.131844,0.930913,0.539798,0.708698,0.512843,0,75
25/01/2021?18:00,0.858889,0.854208,0.151955,0.951005,0.552712,0.698919,0.497343,0,72
25/01/2021?19:00,0.842124,0.868209,0.151955,0.950652,0.553651,0.703551,0.529672,0,78
25/01/2021?20:00,0.799686,0.846599,0.148603,0.954882,0.543555,0.639732,0.53853,0,74
25/01/2021?21:00,0.730353,0.808705,0.151955,0.913994,0.527823,0.61966,0.531444,0,61
25/01/2021?22:00,0.63657,0.724243,0.156425,0.827282,0.462315,0.617087,0.513729,0,72
25/01/2021?23:00,0.54628,0.574494,0.151955,0.737751,0.296314,0.61297,0.507086,0,75
26/01/2021?0:00,0.491792,0.497641,0.150838,0.625308,0.281756,0.622748,0.44597,0,71
26/01/2021?1:00,0.468041,0.449551,0.151955,0.305957,0.301479,0.786413,0.529672,0,69
26/01/2021?2:00,0.435732,0.380916,0.158659,0.158618,0.292322,0.792589,0.523472,0,71
26/01/2021?3:00,0.447083,0.354741,0.150838,0.104688,0.297253,0.784869,0.516829,0,68
26/01/2021?4:00,0.45372,0.338457,0.150838,0.080719,0.288331,0.77509,0.524358,0,70
26/01/2021?5:00,0.49022,0.342261,0.153073,0.061685,0.295609,0.787442,0.532772,0,71
26/01/2021?6:00,0.5489,0.324912,0.149721,0.092351,0.281756,0.734431,0.517272,0,71
26/01/2021?7:00,0.704156,0.483336,0.151955,0.172013,0.475229,0.743181,0.503543,0,74
26/01/2021?8:00,0.8657,0.578299,0.151955,0.099401,0.613759,0.792589,0.556687,0.01759,77
26/01/2021?9:00,0.88299,0.561558,0.111732,0.06944,0.614698,0.761709,0.575731,0.040457,74
26/01/2021?10:00,0.909361,0.574798,0.122905,0.073317,0.616577,0.761194,0.579274,0.084433,74
26/01/2021?11:00,0.887531,0.563993,0.145251,0.092351,0.573844,0.774575,0.565102,0.123131,75
26/01/2021?12:00,0.882291,0.57982,0.131844,0.175185,0.556703,0.771487,0.543844,0.129288,75
26/01/2021?13:00,0.881767,0.595039,0.146369,0.272471,0.533928,0.756562,0.516386,0.129288,75
26/01/2021?14:00,0.840203,0.598387,0.145251,0.323581,0.519371,0.743695,0.521258,0.08883,74
26/01/2021?15:00,0.822214,0.626845,0.149721,0.315827,0.557643,0.772517,0.53543,0.049252,73
26/01/2021?16:00,0.825882,0.635368,0.148603,0.326401,0.567035,0.777149,0.542516,0.015831,73
26/01/2021?17:00,0.883514,0.670674,0.147486,0.361297,0.603428,0.779207,0.540744,0,73
26/01/2021?18:00,0.875131,0.686045,0.148603,0.464223,0.565626,0.765826,0.538087,0,72
26/01/2021?19:00,0.881767,0.74494,0.149721,0.609447,0.608124,0.677303,0.523029,0,70
26/01/2021?20:00,0.839679,0.76518,0.147486,0.677476,0.604837,0.657231,0.520815,0,71
26/01/2021?21:00,0.756025,0.763202,0.149721,0.739514,0.553651,0.690685,0.504429,0,70
26/01/2021?22:00,0.657003,0.755288,0.149721,0.807191,0.5081,0.645908,0.520372,0,70
26/01/2021?23:00,0.572476,0.691371,0.148603,0.865351,0.363231,0.646423,0.535872,0,69
27/01/2021?0:00,0.524625,0.682088,0.149721,0.888615,0.349613,0.665466,0.488043,0,69
27/01/2021?1:00,0.473454,0.676001,0.148603,0.925273,0.295609,0.704066,0.494243,0,67
27/01/2021?2:00,0.457387,0.663826,0.148603,0.919986,0.286452,0.675759,0.507086,0,67
27/01/2021?3:00,0.448655,0.646477,0.147486,0.860416,0.301479,0.664951,0.511957,0,67
27/01/2021?4:00,0.453895,0.647847,0.149721,0.804371,0.348908,0.658775,0.500886,0.00088,69
27/01/2021?5:00,0.496158,0.681327,0.149721,0.857596,0.324959,0.739578,0.508415,0,69
27/01/2021?6:00,0.587496,0.725613,0.149721,0.869228,0.379667,0.741122,0.517715,0,68
27/01/2021?7:00,0.726161,0.859839,0.150838,0.860063,0.576192,0.773546,0.518601,0,73
27/01/2021?8:00,0.840552,0.90595,0.149721,0.87663,0.616342,0.803911,0.526572,0.006157,74
27/01/2021?9:00,0.905169,0.92893,0.149721,0.867113,0.638178,0.805455,0.539415,0.043975,74
27/01/2021?10:00,0.900629,0.936235,0.149721,0.888262,0.61869,0.810602,0.548273,0.08971,73
27/01/2021?11:00,0.889976,0.942475,0.149721,0.899542,0.599436,0.81369,0.562445,0.137203,72
27/01/2021?12:00,0.881942,0.950236,0.148603,0.911526,0.605776,0.786927,0.565545,0.167986,71
27/01/2021?13:00,0.884387,0.949018,0.150838,0.916109,0.594975,0.786413,0.569531,0.180299,74
27/01/2021?14:00,0.849633,0.936844,0.150838,0.922806,0.58347,0.785383,0.565545,0.153914,66
27/01/2021?15:00,0.829899,0.935778,0.15419,0.907649,0.596384,0.798765,0.574845,0.092348,68
27/01/2021?16:00,0.814006,0.918277,0.149721,0.922101,0.583001,0.807514,0.549159,0.039578,71
27/01/2021?17:00,0.867447,0.918125,0.148603,0.913994,0.599671,0.812661,0.543401,0.001759,71
27/01/2021?18:00,0.891547,0.921017,0.148603,0.908706,0.61282,0.804941,0.541187,0,71
27/01/2021?19:00,0.883339,0.911277,0.149721,0.916814,0.610707,0.795677,0.515058,0,69
27/01/2021?20:00,0.838107,0.886166,0.149721,0.911879,0.580418,0.788471,0.510629,0,71
27/01/2021?21:00,0.742228,0.859839,0.148603,0.903067,0.601315,0.65054,0.525686,0,68
27/01/2021?22:00,0.640412,0.805813,0.148603,0.900952,0.537215,0.627895,0.515058,0,61
27/01/2021?23:00,0.570555,0.735504,0.149721,0.878745,0.428739,0.65054,0.523915,0,59
28/01/2021?0:00,0.513971,0.711612,0.149721,0.864293,0.382719,0.688111,0.524358,0,65
28/01/2021?1:00,0.480615,0.711459,0.148603,0.87381,0.365344,0.740093,0.499557,0,66
28/01/2021?2:00,0.465246,0.702937,0.148603,0.856539,0.365344,0.733402,0.505314,0,61
28/01/2021?3:00,0.456165,0.686806,0.148603,0.837504,0.355483,0.718477,0.511515,0,64
28/01/2021?4:00,0.476773,0.681631,0.149721,0.792739,0.359944,0.741122,0.523472,0,68
28/01/2021?5:00,0.511002,0.676609,0.149721,0.745506,0.373092,0.757077,0.535872,0,53
28/01/2021?6:00,0.58802,0.650738,0.149721,0.683116,0.389058,0.735461,0.527015,0,55
28/01/2021?7:00,0.737688,0.757876,0.147486,0.618964,0.579714,0.769429,0.528787,0,60
28/01/2021?8:00,0.859413,0.822249,0.148603,0.575961,0.666823,0.802882,0.565988,0.016711,64
28/01/2021?9:00,0.90255,0.830011,0.124022,0.565738,0.667058,0.819352,0.56643,0.072999,69
28/01/2021?10:00,0.901327,0.841272,0.136313,0.598872,0.634891,0.835821,0.538973,0.188215,73
28/01/2021?11:00,0.880545,0.844164,0.138547,0.564681,0.638178,0.81369,0.546501,0.299033,75
28/01/2021?12:00,0.87321,0.839903,0.130726,0.546704,0.639587,0.801338,0.549159,0.334213,75
28/01/2021?13:00,0.859762,0.815705,0.127374,0.475855,0.660484,0.800309,0.53543,0.325418,76
28/01/2021?14:00,0.827978,0.78466,0.122905,0.438844,0.625499,0.823469,0.555359,0.295515,73
28/01/2021?15:00,0.810688,0.750571,0.140782,0.413465,0.598732,0.835306,0.562445,0.210202,75
28/01/2021?16:00,0.80964,0.742353,0.134078,0.407473,0.64123,0.812146,0.559345,0.07212,74
28/01/2021?17:00,0.863081,0.760767,0.148603,0.47374,0.627847,0.865672,0.537644,0.008795,69
28/01/2021?18:00,0.901677,0.76655,0.149721,0.503349,0.631369,0.848173,0.528787,0.002639,67
28/01/2021?19:00,0.891547,0.76518,0.145251,0.5319,0.62409,0.829645,0.522143,0,67
28/01/2021?20:00,0.854873,0.750419,0.145251,0.502291,0.628786,0.804426,0.527901,0,68
28/01/2021?21:00,0.76825,0.734439,0.149721,0.487487,0.608359,0.811117,0.529672,0,72
28/01/2021?22:00,0.669403,0.686045,0.147486,0.553049,0.527119,0.742666,0.518601,0,74
28/01/2021?23:00,0.581383,0.609801,0.146369,0.473387,0.437192,0.768914,0.545616,0,72
29/01/2021?0:00,0.527768,0.587886,0.147486,0.437786,0.437896,0.776119,0.518601,0,71
29/01/2021?1:00,0.478868,0.564602,0.147486,0.461755,0.396807,0.75965,0.5124,0,70
29/01/2021?2:00,0.465421,0.561558,0.146369,0.506521,0.350552,0.780237,0.517715,0,70
29/01/2021?3:00,0.466993,0.569928,0.147486,0.469158,0.356422,0.82244,0.542073,0,68
29/01/2021?4:00,0.474153,0.575711,0.151955,0.499119,0.34703,0.819866,0.53853,0,69
29/01/2021?5:00,0.511876,0.577538,0.151955,0.585478,0.338577,0.752959,0.508415,0,71
29/01/2021?6:00,0.603213,0.591386,0.150838,0.565033,0.35783,0.774575,0.519486,0,71
29/01/2021?7:00,0.746245,0.678283,0.150838,0.53895,0.503405,0.780751,0.524358,0,74
29/01/2021?8:00,0.857143,0.714655,0.151955,0.529432,0.538389,0.816264,0.537201,0.014952,75
29/01/2021?9:00,0.916346,0.732765,0.15419,0.525555,0.556469,0.819352,0.537201,0.055409,74
29/01/2021?10:00,0.926126,0.745853,0.153073,0.518858,0.56046,0.83788,0.54783,0.093228,59
29/01/2021?11:00,0.909361,0.756049,0.151955,0.508283,0.564921,0.822954,0.564216,0.153034,62
29/01/2021?12:00,0.911806,0.777659,0.153073,0.512513,0.565861,0.855893,0.569088,0.189974,69
29/01/2021?13:00,0.884387,0.755897,0.155307,0.462108,0.555764,0.841482,0.564216,0.256816,75
29/01/2021?14:00,0.841076,0.741135,0.151955,0.455058,0.545198,0.806485,0.573516,0.273527,74
29/01/2021?15:00,0.822389,0.716786,0.151955,0.432499,0.533928,0.855893,0.557573,0.17854,74
29/01/2021?16:00,0.833042,0.704916,0.151955,0.397956,0.554825,0.859496,0.581045,0.07124,67
29/01/2021?17:00,0.876528,0.728047,0.149721,0.444484,0.603428,0.823469,0.56643,0.006157,58
29/01/2021?18:00,0.906043,0.71709,0.150838,0.366937,0.61282,0.86001,0.581488,0,67
29/01/2021?19:00,0.891897,0.703089,0.151955,0.347198,0.60742,0.858981,0.576174,0,67
29/01/2021?20:00,0.842822,0.683762,0.151955,0.343673,0.585583,0.843541,0.577945,0,70
29/01/2021?21:00,0.778205,0.644499,0.198883,0.327811,0.546607,0.814205,0.564216,0,70
29/01/2021?22:00,0.672197,0.60904,0.242458,0.320056,0.507161,0.784354,0.552702,0,70
29/01/2021?23:00,0.57335,0.54284,0.338547,0.30349,0.413477,0.778693,0.526572,0,68
30/01/2021?0:00,0.510479,0.440877,0.450279,0.254847,0.385302,0.667524,0.395483,0,67
30/01/2021?1:00,0.469787,0.432354,0.456983,0.239337,0.324724,0.786927,0.399911,0,65
30/01/2021?2:00,0.442892,0.415918,0.469274,0.179767,0.32942,0.77509,0.422941,0,65
30/01/2021?3:00,0.433112,0.397961,0.484916,0.175185,0.310871,0.766341,0.41364,0,65
30/01/2021?4:00,0.425777,0.38396,0.487151,0.197039,0.295375,0.725682,0.406997,0,66
30/01/2021?5:00,0.43678,0.365393,0.487151,0.198449,0.2888,0.685023,0.39814,0,69
30/01/2021?6:00,0.465072,0.354284,0.483799,0.165315,0.299601,0.671127,0.399469,0,69
30/01/2021?7:00,0.52934,0.414853,0.481564,0.124075,0.383893,0.748842,0.400354,0,75
30/01/2021?8:00,0.577017,0.411201,0.49162,0.130067,0.401737,0.68142,0.395483,0.014072,75
30/01/2021?9:00,0.627139,0.420484,0.528492,0.103631,0.426626,0.635615,0.40744,0.065084,74
30/01/2021?10:00,0.647922,0.44666,0.683799,0.088474,0.454332,0.573855,0.377325,0.19701,71
30/01/2021?11:00,0.633077,0.468878,0.826816,0.064857,0.452219,0.594442,0.360939,0.271768,76
30/01/2021?12:00,0.615613,0.51849,0.887151,0.064505,0.465837,0.633556,0.376439,0.364116,76
30/01/2021?13:00,0.594307,0.516968,0.906145,0.111033,0.453393,0.599074,0.363596,0.356201,77
30/01/2021?14:00,0.555711,0.502663,0.912849,0.146986,0.440714,0.606794,0.340124,0.259455,76
30/01/2021?15:00,0.56357,0.51499,0.90838,0.293973,0.393989,0.591868,0.333481,0.182938,75
30/01/2021?16:00,0.575096,0.528991,0.909497,0.365527,0.378493,0.624292,0.34101,0.074758,71
30/01/2021?17:00,0.633252,0.546036,0.90838,0.462108,0.37004,0.607308,0.333924,0.006157,73
30/01/2021?18:00,0.706951,0.616192,0.909497,0.497004,0.441183,0.629954,0.342338,0,74
30/01/2021?19:00,0.706427,0.644042,0.912849,0.430384,0.507631,0.654658,0.35961,0,73
30/01/2021?20:00,0.687042,0.642216,0.911732,0.320761,0.4973,0.760165,0.420726,0,74
30/01/2021?21:00,0.606706,0.641455,0.907263,0.364822,0.472177,0.769943,0.403897,0,75
30/01/2021?22:00,0.524974,0.616649,0.905028,0.342968,0.442123,0.785898,0.403012,0,75
